Date,Time,Name,Status
10/21/2019,18:14:00,WHITE-TNK-19,OFF
10/21/2019,18:14:00,WHITE-TNK-20,OFF
10/22/2019,05:58:00,BLUE-TNK-17,RampUp
10/22/2019,05:58:00,BLUE-TNK-18,RampUp
10/22/2019,05:58:00,BLUE-TNK-19,RampUp
10/22/2019,05:58:00,BLUE-TNK-20,RampUp
10/22/2019,07:04:00,WHITE-TNK-17,RampUp
10/22/2019,07:04:00,WHITE-TNK-18,RampUp
10/22/2019,07:04:00,WHITE-TNK-19,RampUp
10/22/2019,07:04:00,WHITE-TNK-20,RampUp
10/22/2019,12:03:53,WHITE-TNK-17,RampUp
10/22/2019,12:03:53,BLUE-TNK-17,RampUp
10/22/2019,12:03:53,WHITE-TNK-18,RampUp
10/22/2019,12:03:53,BLUE-TNK-18,RampUp
10/22/2019,12:03:53,WHITE-TNK-19,RampUp
10/22/2019,12:03:53,BLUE-TNK-19,RampUp
10/22/2019,12:03:53,SOL-TNK-17,ON
10/22/2019,12:03:53,SOL-TNK-19,ON
10/22/2019,12:03:53,SOL-TNK-18,ON
10/22/2019,12:03:53,SOL-TNK-20,ON
10/22/2019,12:03:53,WHITE-TNK-20,RampUp
10/22/2019,12:03:53,BLUE-TNK-20,RampUp
10/22/2019,16:59:00,BLUE-TNK-17,OFF
10/22/2019,16:59:00,BLUE-TNK-18,OFF
10/22/2019,16:59:00,BLUE-TNK-19,OFF
10/22/2019,16:59:00,BLUE-TNK-20,OFF
10/22/2019,18:12:00,WHITE-TNK-17,OFF
10/22/2019,18:12:00,WHITE-TNK-18,OFF
10/22/2019,18:12:00,WHITE-TNK-19,OFF
10/22/2019,18:12:00,WHITE-TNK-20,OFF
10/23/2019,06:47:00,BLUE-TNK-17,RampUp
10/23/2019,06:47:00,BLUE-TNK-18,RampUp
10/23/2019,06:47:00,BLUE-TNK-19,RampUp
10/23/2019,06:47:00,BLUE-TNK-20,RampUp
10/23/2019,07:05:00,WHITE-TNK-17,RampUp
10/23/2019,07:05:00,WHITE-TNK-18,RampUp
10/23/2019,07:05:00,WHITE-TNK-19,RampUp
10/23/2019,07:05:00,WHITE-TNK-20,RampUp
10/23/2019,13:28:28,SOL-TNK-19,OFF
10/23/2019,13:28:28,SOL-TNK-20,OFF
10/23/2019,13:30:26,SOL-TNK-17,OFF
10/23/2019,13:30:27,SOL-TNK-18,OFF
10/23/2019,17:48:00,BLUE-TNK-17,OFF
10/23/2019,17:48:00,BLUE-TNK-18,OFF
10/23/2019,17:48:00,BLUE-TNK-19,OFF
10/23/2019,17:48:00,BLUE-TNK-20,OFF
10/23/2019,18:11:00,WHITE-TNK-17,OFF
10/23/2019,18:11:00,WHITE-TNK-18,OFF
10/23/2019,18:11:00,WHITE-TNK-19,OFF
10/23/2019,18:11:00,WHITE-TNK-20,OFF
10/24/2019,07:06:00,WHITE-TNK-17,RampUp
10/24/2019,07:06:00,WHITE-TNK-18,RampUp
10/24/2019,07:06:00,WHITE-TNK-19,RampUp
10/24/2019,07:06:00,WHITE-TNK-20,RampUp
10/24/2019,07:36:00,BLUE-TNK-17,RampUp
10/24/2019,07:36:00,BLUE-TNK-18,RampUp
10/24/2019,07:36:00,BLUE-TNK-19,RampUp
10/24/2019,07:36:00,BLUE-TNK-20,RampUp
10/24/2019,18:10:00,WHITE-TNK-17,OFF
10/24/2019,18:10:00,WHITE-TNK-18,OFF
10/24/2019,18:10:00,WHITE-TNK-19,OFF
10/24/2019,18:10:00,WHITE-TNK-20,OFF
10/24/2019,18:37:00,BLUE-TNK-17,OFF
10/24/2019,18:37:00,BLUE-TNK-18,OFF
10/24/2019,18:37:00,BLUE-TNK-19,OFF
10/24/2019,18:37:00,BLUE-TNK-20,OFF
10/25/2019,07:07:00,WHITE-TNK-17,RampUp
10/25/2019,07:07:00,WHITE-TNK-18,RampUp
10/25/2019,07:07:00,WHITE-TNK-19,RampUp
10/25/2019,07:07:00,WHITE-TNK-20,RampUp
10/25/2019,08:25:00,BLUE-TNK-17,RampUp
10/25/2019,08:25:00,BLUE-TNK-18,RampUp
10/25/2019,08:25:00,BLUE-TNK-19,RampUp
10/25/2019,08:25:00,BLUE-TNK-20,RampUp
10/25/2019,18:09:00,WHITE-TNK-17,OFF
10/25/2019,18:09:00,WHITE-TNK-18,OFF
10/25/2019,18:09:00,WHITE-TNK-19,OFF
10/25/2019,18:09:00,WHITE-TNK-20,OFF
10/25/2019,19:26:00,BLUE-TNK-17,OFF
10/25/2019,19:26:00,BLUE-TNK-18,OFF
10/25/2019,19:26:00,BLUE-TNK-19,OFF
10/25/2019,19:26:00,BLUE-TNK-20,OFF
10/26/2019,07:08:00,WHITE-TNK-17,RampUp
10/26/2019,07:08:00,WHITE-TNK-18,RampUp
10/26/2019,07:08:00,WHITE-TNK-19,RampUp
10/26/2019,07:08:00,WHITE-TNK-20,RampUp
10/26/2019,09:14:00,BLUE-TNK-17,RampUp
10/26/2019,09:14:00,BLUE-TNK-18,RampUp
10/26/2019,09:14:00,BLUE-TNK-19,RampUp
10/26/2019,09:14:00,BLUE-TNK-20,RampUp
10/26/2019,18:08:00,WHITE-TNK-17,OFF
10/26/2019,18:08:00,WHITE-TNK-18,OFF
10/26/2019,18:08:00,WHITE-TNK-19,OFF
10/26/2019,18:08:00,WHITE-TNK-20,OFF
10/26/2019,20:15:00,BLUE-TNK-17,OFF
10/26/2019,20:15:00,BLUE-TNK-18,OFF
10/26/2019,20:15:00,BLUE-TNK-19,OFF
10/26/2019,20:15:00,BLUE-TNK-20,OFF
10/27/2019,07:08:00,WHITE-TNK-17,RampUp
10/27/2019,07:08:00,WHITE-TNK-18,RampUp
10/27/2019,07:08:00,WHITE-TNK-19,RampUp
10/27/2019,07:08:00,WHITE-TNK-20,RampUp
10/27/2019,10:02:00,BLUE-TNK-17,RampUp
10/27/2019,10:02:00,BLUE-TNK-18,RampUp
10/27/2019,10:02:00,BLUE-TNK-19,RampUp
10/27/2019,10:02:00,BLUE-TNK-20,RampUp
10/27/2019,18:06:00,WHITE-TNK-17,OFF
10/27/2019,18:06:00,WHITE-TNK-18,OFF
10/27/2019,18:06:00,WHITE-TNK-19,OFF
10/27/2019,18:06:00,WHITE-TNK-20,OFF
10/27/2019,21:03:00,BLUE-TNK-17,OFF
10/27/2019,21:03:00,BLUE-TNK-18,OFF
10/27/2019,21:03:00,BLUE-TNK-19,OFF
10/27/2019,21:03:00,BLUE-TNK-20,OFF
10/28/2019,07:09:00,WHITE-TNK-17,RampUp
10/28/2019,07:09:00,WHITE-TNK-18,RampUp
10/28/2019,07:09:00,WHITE-TNK-19,RampUp
10/28/2019,07:09:00,WHITE-TNK-20,RampUp
10/28/2019,10:50:00,BLUE-TNK-17,RampUp
10/28/2019,10:50:00,BLUE-TNK-18,RampUp
10/28/2019,10:50:00,BLUE-TNK-19,RampUp
10/28/2019,10:50:00,BLUE-TNK-20,RampUp
10/28/2019,18:05:00,WHITE-TNK-17,OFF
10/28/2019,18:05:00,WHITE-TNK-18,OFF
10/28/2019,18:05:00,WHITE-TNK-19,OFF
10/28/2019,18:05:00,WHITE-TNK-20,OFF
10/28/2019,21:51:00,BLUE-TNK-17,OFF
10/28/2019,21:51:00,BLUE-TNK-18,OFF
10/28/2019,21:51:00,BLUE-TNK-19,OFF
10/28/2019,21:51:00,BLUE-TNK-20,OFF
