Date,Source,TempF
2020-03-26T05:50:00Z,Mean.Temp,55.51
2020-03-26T06:00:00Z,Hobo-Tmp-1,57.09
2020-03-26T06:00:00Z,Hobo-Tmp-2,53.85
2020-03-26T06:00:00Z,Mean.Temp,55.47
2020-03-26T06:10:00Z,Hobo-Tmp-1,57.05
2020-03-26T06:10:00Z,Hobo-Tmp-2,53.89
2020-03-26T06:10:00Z,Mean.Temp,55.47
2020-03-26T06:20:00Z,Hobo-Tmp-1,57.05
2020-03-26T06:20:00Z,Hobo-Tmp-2,53.81
2020-03-26T06:20:00Z,Mean.Temp,55.43
2020-03-26T06:30:00Z,Hobo-Tmp-1,57.01
2020-03-26T06:30:00Z,Hobo-Tmp-2,53.85
2020-03-26T06:30:00Z,Mean.Temp,55.43
2020-03-26T06:40:00Z,Hobo-Tmp-1,57.09
2020-03-26T06:40:00Z,Hobo-Tmp-2,53.81
2020-03-26T06:40:00Z,Mean.Temp,55.45
2020-03-26T06:50:00Z,Hobo-Tmp-1,57.05
2020-03-26T06:50:00Z,Hobo-Tmp-2,53.77
2020-03-26T06:50:00Z,Mean.Temp,55.41
2020-03-26T07:00:00Z,Hobo-Tmp-1,57.09
2020-03-26T07:00:00Z,Hobo-Tmp-2,53.75
2020-03-26T07:00:00Z,Mean.Temp,55.42
2020-03-26T07:10:00Z,Hobo-Tmp-1,57.05
2020-03-26T07:10:00Z,Hobo-Tmp-2,53.77
2020-03-26T07:10:00Z,Mean.Temp,55.41
2020-03-26T07:20:00Z,Hobo-Tmp-1,56.96
2020-03-26T07:20:00Z,Hobo-Tmp-2,53.71
2020-03-26T07:20:00Z,Mean.Temp,55.335
2020-03-26T07:30:00Z,Hobo-Tmp-1,56.98
2020-03-26T07:30:00Z,Hobo-Tmp-2,53.69
2020-03-26T07:30:00Z,Mean.Temp,55.334999999999994
2020-03-26T07:40:00Z,Hobo-Tmp-1,56.92
2020-03-26T07:40:00Z,Hobo-Tmp-2,53.62
2020-03-26T07:40:00Z,Mean.Temp,55.269999999999996
2020-03-26T07:50:00Z,Hobo-Tmp-1,56.94
2020-03-26T07:50:00Z,Hobo-Tmp-2,53.6
2020-03-26T07:50:00Z,Mean.Temp,55.269999999999996
2020-03-26T08:00:00Z,Hobo-Tmp-1,56.98
2020-03-26T08:00:00Z,Hobo-Tmp-2,53.58
2020-03-26T08:00:00Z,Mean.Temp,55.28
2020-03-26T08:10:00Z,Hobo-Tmp-1,57.01
2020-03-26T08:10:00Z,Hobo-Tmp-2,53.6
2020-03-26T08:10:00Z,Mean.Temp,55.305
2020-03-26T08:20:00Z,Hobo-Tmp-1,57.03
2020-03-26T08:20:00Z,Hobo-Tmp-2,53.6
2020-03-26T08:20:00Z,Mean.Temp,55.315
2020-03-26T08:30:00Z,Hobo-Tmp-1,57.03
2020-03-26T08:30:00Z,Hobo-Tmp-2,53.6
2020-03-26T08:30:00Z,Mean.Temp,55.315
2020-03-26T08:40:00Z,Hobo-Tmp-1,57.09
2020-03-26T08:40:00Z,Hobo-Tmp-2,53.67
2020-03-26T08:40:00Z,Mean.Temp,55.38
2020-03-26T08:50:00Z,Hobo-Tmp-1,57.07
2020-03-26T08:50:00Z,Hobo-Tmp-2,53.75
2020-03-26T08:50:00Z,Mean.Temp,55.41
2020-03-26T09:00:00Z,Hobo-Tmp-1,57.15
2020-03-26T09:00:00Z,Hobo-Tmp-2,53.83
2020-03-26T09:00:00Z,Mean.Temp,55.489999999999995
2020-03-26T09:10:00Z,Hobo-Tmp-1,57.15
2020-03-26T09:10:00Z,Hobo-Tmp-2,53.87
2020-03-26T09:10:00Z,Mean.Temp,55.51
2020-03-26T09:20:00Z,Hobo-Tmp-1,57.19
2020-03-26T09:20:00Z,Hobo-Tmp-2,53.94
2020-03-26T09:20:00Z,Mean.Temp,55.565
2020-03-26T09:30:00Z,Hobo-Tmp-1,57.19
2020-03-26T09:30:00Z,Hobo-Tmp-2,54.04
2020-03-26T09:30:00Z,Mean.Temp,55.614999999999995
2020-03-26T09:40:00Z,Hobo-Tmp-1,57.23
2020-03-26T09:40:00Z,Hobo-Tmp-2,54.18
2020-03-26T09:40:00Z,Mean.Temp,55.705
2020-03-26T09:50:00Z,Hobo-Tmp-1,57.25
2020-03-26T09:50:00Z,Hobo-Tmp-2,54.31
2020-03-26T09:50:00Z,Mean.Temp,55.78
2020-03-26T10:00:00Z,Hobo-Tmp-1,57.25
2020-03-26T10:00:00Z,Hobo-Tmp-2,54.39
2020-03-26T10:00:00Z,Mean.Temp,55.82
2020-03-26T10:10:00Z,Hobo-Tmp-1,57.28
2020-03-26T10:10:00Z,Hobo-Tmp-2,54.54
2020-03-26T10:10:00Z,Mean.Temp,55.91
2020-03-26T10:20:00Z,Hobo-Tmp-1,57.32
2020-03-26T10:20:00Z,Hobo-Tmp-2,54.62
2020-03-26T10:20:00Z,Mean.Temp,55.97
2020-03-26T10:30:00Z,Hobo-Tmp-1,57.27
2020-03-26T10:30:00Z,Hobo-Tmp-2,54.72
2020-03-26T10:30:00Z,Mean.Temp,55.995000000000005
2020-03-26T10:40:00Z,Hobo-Tmp-1,57.28
2020-03-26T10:40:00Z,Hobo-Tmp-2,54.85
2020-03-26T10:40:00Z,Mean.Temp,56.065
2020-03-26T10:50:00Z,Hobo-Tmp-1,57.3
2020-03-26T10:50:00Z,Hobo-Tmp-2,54.97
2020-03-26T10:50:00Z,Mean.Temp,56.135
2020-03-26T11:00:00Z,Hobo-Tmp-1,57.34
2020-03-26T11:00:00Z,Hobo-Tmp-2,55.06
2020-03-26T11:00:00Z,Mean.Temp,56.2
2020-03-26T11:10:00Z,Hobo-Tmp-1,57.34
2020-03-26T11:10:00Z,Hobo-Tmp-2,55.18
2020-03-26T11:10:00Z,Mean.Temp,56.260000000000005
2020-03-26T11:20:00Z,Hobo-Tmp-1,57.27
2020-03-26T11:20:00Z,Hobo-Tmp-2,55.33
2020-03-26T11:20:00Z,Mean.Temp,56.3
2020-03-26T11:30:00Z,Hobo-Tmp-1,56.96
2020-03-26T11:30:00Z,Hobo-Tmp-2,55.43
2020-03-26T11:30:00Z,Mean.Temp,56.195
2020-03-26T11:40:00Z,Hobo-Tmp-1,56.71
2020-03-26T11:40:00Z,Hobo-Tmp-2,55.51
2020-03-26T11:40:00Z,Mean.Temp,56.11
2020-03-26T11:50:00Z,Hobo-Tmp-1,56.61
2020-03-26T11:50:00Z,Hobo-Tmp-2,55.62
2020-03-26T11:50:00Z,Mean.Temp,56.114999999999995
2020-03-26T12:00:00Z,Hobo-Tmp-1,56.59
2020-03-26T12:00:00Z,Hobo-Tmp-2,55.72
2020-03-26T12:00:00Z,Mean.Temp,56.155
2020-03-26T12:10:00Z,Hobo-Tmp-1,56.61
2020-03-26T12:10:00Z,Hobo-Tmp-2,55.82
2020-03-26T12:10:00Z,Mean.Temp,56.215
2020-03-26T12:20:00Z,Hobo-Tmp-1,56.61
2020-03-26T12:20:00Z,Hobo-Tmp-2,55.95
2020-03-26T12:20:00Z,Mean.Temp,56.28
2020-03-26T12:30:00Z,Hobo-Tmp-1,56.69
2020-03-26T12:30:00Z,Hobo-Tmp-2,56.01
2020-03-26T12:30:00Z,Mean.Temp,56.349999999999994
2020-03-26T12:40:00Z,Hobo-Tmp-1,56.71
2020-03-26T12:40:00Z,Hobo-Tmp-2,56.13
2020-03-26T12:40:00Z,Mean.Temp,56.42
2020-03-26T12:50:00Z,Hobo-Tmp-1,56.72
2020-03-26T12:50:00Z,Hobo-Tmp-2,56.2
2020-03-26T12:50:00Z,Mean.Temp,56.46
2020-03-26T13:00:00Z,Hobo-Tmp-1,56.74
2020-03-26T13:00:00Z,Hobo-Tmp-2,56.34
2020-03-26T13:00:00Z,Mean.Temp,56.540000000000006
2020-03-26T13:10:00Z,Hobo-Tmp-1,56.57
2020-03-26T13:10:00Z,Hobo-Tmp-2,56.42
2020-03-26T13:10:00Z,Mean.Temp,56.495000000000005
2020-03-26T13:20:00Z,Hobo-Tmp-1,56.24
2020-03-26T13:20:00Z,Hobo-Tmp-2,56.44
2020-03-26T13:20:00Z,Mean.Temp,56.34
2020-03-26T13:30:00Z,Hobo-Tmp-1,55.99
2020-03-26T13:30:00Z,Hobo-Tmp-2,56.49
2020-03-26T13:30:00Z,Mean.Temp,56.24
2020-03-26T13:40:00Z,Hobo-Tmp-1,55.88
2020-03-26T13:40:00Z,Hobo-Tmp-2,56.47
2020-03-26T13:40:00Z,Mean.Temp,56.175
2020-03-26T13:50:00Z,Hobo-Tmp-1,55.74
2020-03-26T13:50:00Z,Hobo-Tmp-2,56.45
2020-03-26T13:50:00Z,Mean.Temp,56.095
2020-03-26T14:00:00Z,Hobo-Tmp-1,55.76
2020-03-26T14:00:00Z,Hobo-Tmp-2,56.42
2020-03-26T14:00:00Z,Mean.Temp,56.09
2020-03-26T14:10:00Z,Hobo-Tmp-1,55.72
2020-03-26T14:10:00Z,Hobo-Tmp-2,56.4
2020-03-26T14:10:00Z,Mean.Temp,56.06
2020-03-26T14:20:00Z,Hobo-Tmp-1,55.66
2020-03-26T14:20:00Z,Hobo-Tmp-2,56.42
2020-03-26T14:20:00Z,Mean.Temp,56.04
2020-03-26T14:30:00Z,Hobo-Tmp-1,55.72
2020-03-26T14:30:00Z,Hobo-Tmp-2,56.42
2020-03-26T14:30:00Z,Mean.Temp,56.07
2020-03-26T14:40:00Z,Hobo-Tmp-1,55.76
2020-03-26T14:40:00Z,Hobo-Tmp-2,56.44
2020-03-26T14:40:00Z,Mean.Temp,56.099999999999994
2020-03-26T14:50:00Z,Hobo-Tmp-1,55.93
2020-03-26T14:50:00Z,Hobo-Tmp-2,56.53
2020-03-26T14:50:00Z,Mean.Temp,56.230000000000004
2020-03-26T15:00:00Z,Hobo-Tmp-1,56.11
2020-03-26T15:00:00Z,Hobo-Tmp-2,56.49
2020-03-26T15:00:00Z,Mean.Temp,56.3
2020-03-26T15:10:00Z,Hobo-Tmp-1,56.34
2020-03-26T15:10:00Z,Hobo-Tmp-2,56.47
2020-03-26T15:10:00Z,Mean.Temp,56.405
2020-03-26T15:20:00Z,Hobo-Tmp-1,56.57
2020-03-26T15:20:00Z,Hobo-Tmp-2,56.38
2020-03-26T15:20:00Z,Mean.Temp,56.475
2020-03-26T15:30:00Z,Hobo-Tmp-1,56.82
2020-03-26T15:30:00Z,Hobo-Tmp-2,56.22
2020-03-26T15:30:00Z,Mean.Temp,56.519999999999996
2020-03-26T15:40:00Z,Hobo-Tmp-1,56.98
2020-03-26T15:40:00Z,Hobo-Tmp-2,56.13
2020-03-26T15:40:00Z,Mean.Temp,56.555
2020-03-26T15:50:00Z,Hobo-Tmp-1,57.11
2020-03-26T15:50:00Z,Hobo-Tmp-2,55.97
2020-03-26T15:50:00Z,Mean.Temp,56.54
2020-03-26T16:00:00Z,Hobo-Tmp-1,57.11
2020-03-26T16:00:00Z,Hobo-Tmp-2,55.89
2020-03-26T16:00:00Z,Mean.Temp,56.5
2020-03-26T16:10:00Z,Hobo-Tmp-1,57.17
2020-03-26T16:10:00Z,Hobo-Tmp-2,55.86
2020-03-26T16:10:00Z,Mean.Temp,56.515
2020-03-26T16:20:00Z,Hobo-Tmp-1,57.17
2020-03-26T16:20:00Z,Hobo-Tmp-2,55.82
2020-03-26T16:20:00Z,Mean.Temp,56.495000000000005
2020-03-26T16:30:00Z,Hobo-Tmp-1,57.23
2020-03-26T16:30:00Z,Hobo-Tmp-2,55.8
2020-03-26T16:30:00Z,Mean.Temp,56.515
2020-03-26T16:40:00Z,Hobo-Tmp-1,57.15
2020-03-26T16:40:00Z,Hobo-Tmp-2,55.82
2020-03-26T16:40:00Z,Mean.Temp,56.485
2020-03-26T16:50:00Z,Hobo-Tmp-1,57.19
2020-03-26T16:50:00Z,Hobo-Tmp-2,55.84
2020-03-26T16:50:00Z,Mean.Temp,56.515
2020-03-26T17:00:00Z,Hobo-Tmp-1,57.17
2020-03-26T17:00:00Z,Hobo-Tmp-2,55.88
2020-03-26T17:00:00Z,Mean.Temp,56.525000000000006
2020-03-26T17:10:00Z,Hobo-Tmp-1,57.17
2020-03-26T17:10:00Z,Hobo-Tmp-2,55.97
2020-03-26T17:10:00Z,Mean.Temp,56.57
2020-03-26T17:20:00Z,Hobo-Tmp-1,57.11
2020-03-26T17:20:00Z,Hobo-Tmp-2,56.01
2020-03-26T17:20:00Z,Mean.Temp,56.56
2020-03-26T17:30:00Z,Hobo-Tmp-1,57.21
2020-03-26T17:30:00Z,Hobo-Tmp-2,56.03
2020-03-26T17:30:00Z,Mean.Temp,56.620000000000005
2020-03-26T17:40:00Z,Hobo-Tmp-1,57.19
2020-03-26T17:40:00Z,Hobo-Tmp-2,56.13
2020-03-26T17:40:00Z,Mean.Temp,56.66
2020-03-26T17:50:00Z,Hobo-Tmp-1,57.21
2020-03-26T17:50:00Z,Hobo-Tmp-2,56.18
2020-03-26T17:50:00Z,Mean.Temp,56.695
2020-03-26T18:00:00Z,Hobo-Tmp-1,57.21
2020-03-26T18:00:00Z,Hobo-Tmp-2,56.22
2020-03-26T18:00:00Z,Mean.Temp,56.715
2020-03-26T18:10:00Z,Hobo-Tmp-1,57.21
2020-03-26T18:10:00Z,Hobo-Tmp-2,56.26
2020-03-26T18:10:00Z,Mean.Temp,56.735
2020-03-26T18:20:00Z,Hobo-Tmp-1,57.19
2020-03-26T18:20:00Z,Hobo-Tmp-2,56.2
2020-03-26T18:20:00Z,Mean.Temp,56.695
2020-03-26T18:30:00Z,Hobo-Tmp-1,57.15
2020-03-26T18:30:00Z,Hobo-Tmp-2,56.15
2020-03-26T18:30:00Z,Mean.Temp,56.65
2020-03-26T18:40:00Z,Hobo-Tmp-1,57.17
2020-03-26T18:40:00Z,Hobo-Tmp-2,56.05
2020-03-26T18:40:00Z,Mean.Temp,56.61
2020-03-26T18:50:00Z,Hobo-Tmp-1,57.17
2020-03-26T18:50:00Z,Hobo-Tmp-2,55.97
2020-03-26T18:50:00Z,Mean.Temp,56.57
2020-03-26T19:00:00Z,Hobo-Tmp-1,57.15
2020-03-26T19:00:00Z,Hobo-Tmp-2,55.8
2020-03-26T19:00:00Z,Mean.Temp,56.474999999999994
2020-03-26T19:10:00Z,Hobo-Tmp-1,57.17
2020-03-26T19:10:00Z,Hobo-Tmp-2,55.7
2020-03-26T19:10:00Z,Mean.Temp,56.435
2020-03-26T19:20:00Z,Hobo-Tmp-1,57.21
2020-03-26T19:20:00Z,Hobo-Tmp-2,55.57
2020-03-26T19:20:00Z,Mean.Temp,56.39
2020-03-26T19:30:00Z,Hobo-Tmp-1,57.25
2020-03-26T19:30:00Z,Hobo-Tmp-2,55.41
2020-03-26T19:30:00Z,Mean.Temp,56.33
2020-03-26T19:40:00Z,Hobo-Tmp-1,57.25
2020-03-26T19:40:00Z,Hobo-Tmp-2,55.3
2020-03-26T19:40:00Z,Mean.Temp,56.275
2020-03-26T19:50:00Z,Hobo-Tmp-1,57.25
2020-03-26T19:50:00Z,Hobo-Tmp-2,55.22
2020-03-26T19:50:00Z,Mean.Temp,56.235
2020-03-26T20:00:00Z,Hobo-Tmp-1,57.3
2020-03-26T20:00:00Z,Hobo-Tmp-2,55.1
2020-03-26T20:00:00Z,Mean.Temp,56.2
2020-03-26T20:10:00Z,Hobo-Tmp-1,57.27
2020-03-26T20:10:00Z,Hobo-Tmp-2,55.03
2020-03-26T20:10:00Z,Mean.Temp,56.150000000000006
2020-03-26T20:20:00Z,Hobo-Tmp-1,57.3
2020-03-26T20:20:00Z,Hobo-Tmp-2,54.89
2020-03-26T20:20:00Z,Mean.Temp,56.095
2020-03-26T20:30:00Z,Hobo-Tmp-1,57.32
2020-03-26T20:30:00Z,Hobo-Tmp-2,54.83
2020-03-26T20:30:00Z,Mean.Temp,56.075
2020-03-26T20:40:00Z,Hobo-Tmp-1,57.3
2020-03-26T20:40:00Z,Hobo-Tmp-2,54.72
2020-03-26T20:40:00Z,Mean.Temp,56.01
2020-03-26T20:50:00Z,Hobo-Tmp-1,57.32
2020-03-26T20:50:00Z,Hobo-Tmp-2,54.64
2020-03-26T20:50:00Z,Mean.Temp,55.980000000000004
2020-03-26T21:00:00Z,Hobo-Tmp-1,57.09
2020-03-26T21:00:00Z,Hobo-Tmp-2,54.54
2020-03-26T21:00:00Z,Mean.Temp,55.815
2020-03-26T21:10:00Z,Hobo-Tmp-1,56.86
2020-03-26T21:10:00Z,Hobo-Tmp-2,54.49
2020-03-26T21:10:00Z,Mean.Temp,55.675
2020-03-26T21:20:00Z,Hobo-Tmp-1,56.59
2020-03-26T21:20:00Z,Hobo-Tmp-2,54.47
2020-03-26T21:20:00Z,Mean.Temp,55.53
2020-03-26T21:30:00Z,Hobo-Tmp-1,56.36
2020-03-26T21:30:00Z,Hobo-Tmp-2,54.39
2020-03-26T21:30:00Z,Mean.Temp,55.375
2020-03-26T21:40:00Z,Hobo-Tmp-1,56.18
2020-03-26T21:40:00Z,Hobo-Tmp-2,54.39
2020-03-26T21:40:00Z,Mean.Temp,55.285
2020-03-26T21:50:00Z,Hobo-Tmp-1,56.07
2020-03-26T21:50:00Z,Hobo-Tmp-2,54.39
2020-03-26T21:50:00Z,Mean.Temp,55.230000000000004
2020-03-26T22:00:00Z,Hobo-Tmp-1,56.03
2020-03-26T22:00:00Z,Hobo-Tmp-2,54.41
2020-03-26T22:00:00Z,Mean.Temp,55.22
2020-03-26T22:10:00Z,Hobo-Tmp-1,56.01
2020-03-26T22:10:00Z,Hobo-Tmp-2,54.45
2020-03-26T22:10:00Z,Mean.Temp,55.230000000000004
2020-03-26T22:20:00Z,Hobo-Tmp-1,56.01
2020-03-26T22:20:00Z,Hobo-Tmp-2,54.43
2020-03-26T22:20:00Z,Mean.Temp,55.22
2020-03-26T22:30:00Z,Hobo-Tmp-1,56.01
2020-03-26T22:30:00Z,Hobo-Tmp-2,54.49
2020-03-26T22:30:00Z,Mean.Temp,55.25
2020-03-26T22:40:00Z,Hobo-Tmp-1,56.09
2020-03-26T22:40:00Z,Hobo-Tmp-2,54.49
2020-03-26T22:40:00Z,Mean.Temp,55.290000000000006
2020-03-26T22:50:00Z,Hobo-Tmp-1,56.2
2020-03-26T22:50:00Z,Hobo-Tmp-2,54.54
2020-03-26T22:50:00Z,Mean.Temp,55.370000000000005
2020-03-26T23:00:00Z,Hobo-Tmp-1,56.26
2020-03-26T23:00:00Z,Hobo-Tmp-2,54.52
2020-03-26T23:00:00Z,Mean.Temp,55.39
2020-03-26T23:10:00Z,Hobo-Tmp-1,56.32
2020-03-26T23:10:00Z,Hobo-Tmp-2,54.49
2020-03-26T23:10:00Z,Mean.Temp,55.405
2020-03-26T23:20:00Z,Hobo-Tmp-1,56.3
2020-03-26T23:20:00Z,Hobo-Tmp-2,54.39
2020-03-26T23:20:00Z,Mean.Temp,55.345
2020-03-26T23:30:00Z,Hobo-Tmp-1,56.34
2020-03-26T23:30:00Z,Hobo-Tmp-2,54.29
2020-03-26T23:30:00Z,Mean.Temp,55.315
2020-03-26T23:40:00Z,Hobo-Tmp-1,56.22
2020-03-26T23:40:00Z,Hobo-Tmp-2,54.1
2020-03-26T23:40:00Z,Mean.Temp,55.16
2020-03-26T23:50:00Z,Hobo-Tmp-1,55.62
2020-03-26T23:50:00Z,Hobo-Tmp-2,53.98
2020-03-26T23:50:00Z,Mean.Temp,54.8
2020-03-27T00:00:00Z,Hobo-Tmp-1,54.85
2020-03-27T00:00:00Z,Hobo-Tmp-2,53.83
2020-03-27T00:00:00Z,Mean.Temp,54.34
2020-03-27T00:10:00Z,Hobo-Tmp-1,54.27
2020-03-27T00:10:00Z,Hobo-Tmp-2,53.66
2020-03-27T00:10:00Z,Mean.Temp,53.965
2020-03-27T00:20:00Z,Hobo-Tmp-1,53.89
2020-03-27T00:20:00Z,Hobo-Tmp-2,53.58
2020-03-27T00:20:00Z,Mean.Temp,53.735
2020-03-27T00:30:00Z,Hobo-Tmp-1,53.71
2020-03-27T00:30:00Z,Hobo-Tmp-2,53.46
2020-03-27T00:30:00Z,Mean.Temp,53.585
2020-03-27T00:40:00Z,Hobo-Tmp-1,53.62
2020-03-27T00:40:00Z,Hobo-Tmp-2,53.4
2020-03-27T00:40:00Z,Mean.Temp,53.51
2020-03-27T00:50:00Z,Hobo-Tmp-1,53.6
2020-03-27T00:50:00Z,Hobo-Tmp-2,53.31
2020-03-27T00:50:00Z,Mean.Temp,53.455
2020-03-27T01:00:00Z,Hobo-Tmp-1,53.56
2020-03-27T01:00:00Z,Hobo-Tmp-2,53.29
2020-03-27T01:00:00Z,Mean.Temp,53.425
2020-03-27T01:10:00Z,Hobo-Tmp-1,53.62
2020-03-27T01:10:00Z,Hobo-Tmp-2,53.21
2020-03-27T01:10:00Z,Mean.Temp,53.415
2020-03-27T01:20:00Z,Hobo-Tmp-1,53.66
2020-03-27T01:20:00Z,Hobo-Tmp-2,53.23
2020-03-27T01:20:00Z,Mean.Temp,53.44499999999999
2020-03-27T01:30:00Z,Hobo-Tmp-1,53.71
2020-03-27T01:30:00Z,Hobo-Tmp-2,53.13
2020-03-27T01:30:00Z,Mean.Temp,53.42
2020-03-27T01:40:00Z,Hobo-Tmp-1,53.79
2020-03-27T01:40:00Z,Hobo-Tmp-2,52.98
2020-03-27T01:40:00Z,Mean.Temp,53.385
2020-03-27T01:50:00Z,Hobo-Tmp-1,53.87
2020-03-27T01:50:00Z,Hobo-Tmp-2,52.81
2020-03-27T01:50:00Z,Mean.Temp,53.34
2020-03-27T02:00:00Z,Hobo-Tmp-1,53.98
2020-03-27T02:00:00Z,Hobo-Tmp-2,52.52
2020-03-27T02:00:00Z,Mean.Temp,53.25
2020-03-27T02:10:00Z,Hobo-Tmp-1,54.08
2020-03-27T02:10:00Z,Hobo-Tmp-2,52.17
2020-03-27T02:10:00Z,Mean.Temp,53.125
2020-03-27T02:20:00Z,Hobo-Tmp-1,54.18
2020-03-27T02:20:00Z,Hobo-Tmp-2,51.84
2020-03-27T02:20:00Z,Mean.Temp,53.010000000000005
2020-03-27T02:30:00Z,Hobo-Tmp-1,54.31
2020-03-27T02:30:00Z,Hobo-Tmp-2,51.59
2020-03-27T02:30:00Z,Mean.Temp,52.95
2020-03-27T02:40:00Z,Hobo-Tmp-1,54.41
2020-03-27T02:40:00Z,Hobo-Tmp-2,51.36
2020-03-27T02:40:00Z,Mean.Temp,52.885
2020-03-27T02:50:00Z,Hobo-Tmp-1,54.58
2020-03-27T02:50:00Z,Hobo-Tmp-2,51.17
2020-03-27T02:50:00Z,Mean.Temp,52.875
2020-03-27T03:00:00Z,Hobo-Tmp-1,54.79
2020-03-27T03:00:00Z,Hobo-Tmp-2,51.09
2020-03-27T03:00:00Z,Mean.Temp,52.94
2020-03-27T03:10:00Z,Hobo-Tmp-1,54.95
2020-03-27T03:10:00Z,Hobo-Tmp-2,51.07
2020-03-27T03:10:00Z,Mean.Temp,53.010000000000005
2020-03-27T03:20:00Z,Hobo-Tmp-1,55.05
2020-03-27T03:20:00Z,Hobo-Tmp-2,51.01
2020-03-27T03:20:00Z,Mean.Temp,53.03
2020-03-27T03:30:00Z,Hobo-Tmp-1,55.14
2020-03-27T03:30:00Z,Hobo-Tmp-2,51.07
2020-03-27T03:30:00Z,Mean.Temp,53.105000000000004
2020-03-27T03:40:00Z,Hobo-Tmp-1,55.18
2020-03-27T03:40:00Z,Hobo-Tmp-2,51.11
2020-03-27T03:40:00Z,Mean.Temp,53.144999999999996
2020-03-27T03:50:00Z,Hobo-Tmp-1,55.22
2020-03-27T03:50:00Z,Hobo-Tmp-2,51.15
2020-03-27T03:50:00Z,Mean.Temp,53.185
2020-03-27T04:00:00Z,Hobo-Tmp-1,55.28
2020-03-27T04:00:00Z,Hobo-Tmp-2,51.2
2020-03-27T04:00:00Z,Mean.Temp,53.24
2020-03-27T04:10:00Z,Hobo-Tmp-1,55.3
2020-03-27T04:10:00Z,Hobo-Tmp-2,51.34
2020-03-27T04:10:00Z,Mean.Temp,53.32
2020-03-27T04:20:00Z,Hobo-Tmp-1,55.3
2020-03-27T04:20:00Z,Hobo-Tmp-2,51.44
2020-03-27T04:20:00Z,Mean.Temp,53.37
2020-03-27T04:30:00Z,Hobo-Tmp-1,55.33
2020-03-27T04:30:00Z,Hobo-Tmp-2,51.53
2020-03-27T04:30:00Z,Mean.Temp,53.43
2020-03-27T04:40:00Z,Hobo-Tmp-1,55.39
2020-03-27T04:40:00Z,Hobo-Tmp-2,51.55
2020-03-27T04:40:00Z,Mean.Temp,53.47
2020-03-27T04:50:00Z,Hobo-Tmp-1,55.45
2020-03-27T04:50:00Z,Hobo-Tmp-2,51.61
2020-03-27T04:50:00Z,Mean.Temp,53.53
2020-03-27T05:00:00Z,Hobo-Tmp-1,55.51
2020-03-27T05:00:00Z,Hobo-Tmp-2,51.71
2020-03-27T05:00:00Z,Mean.Temp,53.61
2020-03-27T05:10:00Z,Hobo-Tmp-1,55.53
2020-03-27T05:10:00Z,Hobo-Tmp-2,51.8
2020-03-27T05:10:00Z,Mean.Temp,53.665
2020-03-27T05:20:00Z,Hobo-Tmp-1,55.47
2020-03-27T05:20:00Z,Hobo-Tmp-2,51.9
2020-03-27T05:20:00Z,Mean.Temp,53.685
2020-03-27T05:30:00Z,Hobo-Tmp-1,55.51
2020-03-27T05:30:00Z,Hobo-Tmp-2,51.94
2020-03-27T05:30:00Z,Mean.Temp,53.724999999999994
2020-03-27T05:40:00Z,Hobo-Tmp-1,55.45
2020-03-27T05:40:00Z,Hobo-Tmp-2,52.03
2020-03-27T05:40:00Z,Mean.Temp,53.74
2020-03-27T05:50:00Z,Hobo-Tmp-1,55.49
2020-03-27T05:50:00Z,Hobo-Tmp-2,52.09
2020-03-27T05:50:00Z,Mean.Temp,53.790000000000006
2020-03-27T06:00:00Z,Hobo-Tmp-1,55.49
2020-03-27T06:00:00Z,Hobo-Tmp-2,52.11
2020-03-27T06:00:00Z,Mean.Temp,53.8
2020-03-27T06:10:00Z,Hobo-Tmp-1,55.45
2020-03-27T06:10:00Z,Hobo-Tmp-2,52.03
2020-03-27T06:10:00Z,Mean.Temp,53.74
2020-03-27T06:20:00Z,Hobo-Tmp-1,55.45
2020-03-27T06:20:00Z,Hobo-Tmp-2,52.01
2020-03-27T06:20:00Z,Mean.Temp,53.730000000000004
2020-03-27T06:30:00Z,Hobo-Tmp-1,55.43
2020-03-27T06:30:00Z,Hobo-Tmp-2,52
2020-03-27T06:30:00Z,Mean.Temp,53.715
2020-03-27T06:40:00Z,Hobo-Tmp-1,55.37
2020-03-27T06:40:00Z,Hobo-Tmp-2,51.92
2020-03-27T06:40:00Z,Mean.Temp,53.644999999999996
2020-03-27T06:50:00Z,Hobo-Tmp-1,55.41
2020-03-27T06:50:00Z,Hobo-Tmp-2,51.88
2020-03-27T06:50:00Z,Mean.Temp,53.644999999999996
2020-03-27T07:00:00Z,Hobo-Tmp-1,55.37
2020-03-27T07:00:00Z,Hobo-Tmp-2,51.86
2020-03-27T07:00:00Z,Mean.Temp,53.614999999999995
2020-03-27T07:10:00Z,Hobo-Tmp-1,55.3
2020-03-27T07:10:00Z,Hobo-Tmp-2,51.8
2020-03-27T07:10:00Z,Mean.Temp,53.55
2020-03-27T07:20:00Z,Hobo-Tmp-1,55.35
2020-03-27T07:20:00Z,Hobo-Tmp-2,51.72
2020-03-27T07:20:00Z,Mean.Temp,53.535
2020-03-27T07:30:00Z,Hobo-Tmp-1,55.33
2020-03-27T07:30:00Z,Hobo-Tmp-2,51.71
2020-03-27T07:30:00Z,Mean.Temp,53.519999999999996
2020-03-27T07:40:00Z,Hobo-Tmp-1,55.26
2020-03-27T07:40:00Z,Hobo-Tmp-2,51.63
2020-03-27T07:40:00Z,Mean.Temp,53.445
